timestamp_utc,value_mm,statut,qualification,year,date
2016-06-21 23:20:00+00:00,-230,16,20,2016,2016-06-21
2016-06-22 00:20:00+00:00,-237,16,20,2016,2016-06-22
2016-06-22 02:40:00+00:00,-245,16,20,2016,2016-06-22
2016-06-22 03:50:00+00:00,-245,16,20,2016,2016-06-22
2016-06-22 04:10:00+00:00,-249,16,20,2016,2016-06-22
2016-06-22 05:00:00+00:00,-250,16,20,2016,2016-06-22
2016-06-22 06:40:00+00:00,-259,16,20,2016,2016-06-22
2016-06-22 09:10:00+00:00,-260,16,20,2016,2016-06-22
2016-06-22 10:00:00+00:00,-265,16,20,2016,2016-06-22
2016-06-22 12:40:00+00:00,-271,16,20,2016,2016-06-22
2016-06-22 13:00:00+00:00,-275,16,20,2016,2016-06-22
2016-06-22 13:50:00+00:00,-276,16,20,2016,2016-06-22
2016-06-22 14:20:00+00:00,-272,16,20,2016,2016-06-22
2016-06-22 14:50:00+00:00,-272,16,20,2016,2016-06-22
2016-06-22 15:30:00+00:00,-276,16,20,2016,2016-06-22
2016-06-22 16:40:00+00:00,-276,16,20,2016,2016-06-22
2016-06-22 17:40:00+00:00,-282,16,20,2016,2016-06-22
2016-06-22 18:30:00+00:00,-281,16,20,2016,2016-06-22
2016-06-22 20:50:00+00:00,-292,16,20,2016,2016-06-22
2016-06-22 21:20:00+00:00,-288,16,20,2016,2016-06-22
2016-06-22 22:00:00+00:00,-295,16,20,2016,2016-06-22
2016-06-22 23:00:00+00:00,-296,16,20,2016,2016-06-22
2016-06-23 00:00:00+00:00,-303,16,20,2016,2016-06-23
2016-06-23 04:20:00+00:00,-317,16,20,2016,2016-06-23
2016-06-23 10:30:00+00:00,-345,16,20,2016,2016-06-23
2016-06-23 20:50:00+00:00,-381,16,20,2016,2016-06-23
2016-06-24 18:50:00+00:00,-417,16,20,2016,2016-06-24
2016-06-25 02:40:00+00:00,-442,16,20,2016,2016-06-25
2016-06-25 03:10:00+00:00,-440,16,20,2016,2016-06-25
2016-06-25 05:30:00+00:00,-445,16,20,2016,2016-06-25
2016-06-25 07:50:00+00:00,-455,16,20,2016,2016-06-25
2016-06-25 08:30:00+00:00,-460,16,20,2016,2016-06-25
2016-06-25 10:00:00+00:00,-461,16,20,2016,2016-06-25
2016-06-25 10:50:00+00:00,-467,16,20,2016,2016-06-25
2016-06-25 12:10:00+00:00,-468,16,20,2016,2016-06-25
